unitId,submittedAt,judgmentId,startedAt,Task_type,Question_number,Answer,workerId,link,age,gender,connection_level,connection_type
105,21-6-2023 9:14:03,349,21-6-2023 9:14:03,x,,"Vrijheidsstrijd, Opstand, Gelijkheid, Protest, Verzet",9,https://www.nationaalarchief.cw/collectie/exposities/30-mei-2117,55-64 jaar oud,Man,4,Indirecte persoonlijke betrokkenheid of ervaring (Middels een kennis of familielid)
105,21-6-2023 12:14:43,350,21-6-2023 12:14:43,x,,"Emancipatie, Revolutie, Opstand, Gelijkheid, Protest, Saamhorigheid",10,https://www.nationaalarchief.cw/collectie/exposities/30-mei-2118,25-34 jaar oud,Vrouw,5,Indirecte persoonlijke betrokkenheid of ervaring (Middels een kennis of familielid)
105,25-6-2023 19:43:49,356,25-6-2023 19:43:49,x,,"Revolutie, Vrijheidsstrijd, Opstand, Onrust, Oproer",16,https://www.nationaalarchief.cw/collectie/exposities/30-mei-2124,45-54 jaar oud,Man,3,Indirecte persoonlijke betrokkenheid of ervaring (Middels een kennis of familielid)
105,26-6-2023 16:29:13,360,26-6-2023 16:29:13,x,,"Emancipatie, Gelijkheid, Bevrijding, Rechtvaardigheid, Onafhankelijkheid",20,https://www.nationaalarchief.cw/collectie/exposities/30-mei-2128,35-44 jaar oud,Vrouw,1,Indirecte persoonlijke betrokkenheid of ervaring (Middels een kennis of familielid)
105,26-6-2023 17:54:48,362,26-6-2023 17:54:48,x,,"Revolutie, Vrijheidsstrijd, Opstand, Gelijkheid, Verwoesting",22,https://www.nationaalarchief.cw/collectie/exposities/30-mei-2130,45-54 jaar oud,Vrouw,3,Indirecte persoonlijke betrokkenheid of ervaring (Middels een kennis of familielid)
106,21-6-2023 9:14:03,384,21-6-2023 9:14:03,x,,"Emancipatie, Vrijheidsstrijd, Opstand, Gelijkheid, Verwoesting",9,https://www.nationaalarchief.cw/collectie/exposities/30-mei-2152,55-64 jaar oud,Man,4,Indirecte persoonlijke betrokkenheid of ervaring (Middels een kennis of familielid)
106,21-6-2023 12:14:43,385,21-6-2023 12:14:43,x,,"Vrijheidsstrijd, Onrust, Gelijkheid, Verwoesting, Oproer",10,https://www.nationaalarchief.cw/collectie/exposities/30-mei-2153,25-34 jaar oud,Vrouw,5,Indirecte persoonlijke betrokkenheid of ervaring (Middels een kennis of familielid)
106,25-6-2023 19:43:49,391,25-6-2023 19:43:49,x,,"Revolutie, Onrust, Staking",16,https://www.nationaalarchief.cw/collectie/exposities/30-mei-2159,45-54 jaar oud,Man,3,Indirecte persoonlijke betrokkenheid of ervaring (Middels een kennis of familielid)
106,26-6-2023 16:29:13,395,26-6-2023 16:29:13,x,,"Emancipatie, Gelijkheid, Protest, Rechtvaardigheid, Onafhankelijkheid",20,https://www.nationaalarchief.cw/collectie/exposities/30-mei-2163,35-44 jaar oud,Vrouw,1,Indirecte persoonlijke betrokkenheid of ervaring (Middels een kennis of familielid)
106,26-6-2023 17:54:48,397,26-6-2023 17:54:48,x,,"Vandalisme, Verwoesting, Verzet, Droevigheid, verlies",22,https://www.nationaalarchief.cw/collectie/exposities/30-mei-2165,45-54 jaar oud,Vrouw,3,Indirecte persoonlijke betrokkenheid of ervaring (Middels een kennis of familielid)
107,21-6-2023 9:14:03,419,21-6-2023 9:14:03,x,,"Emancipatie, Vrijheidsstrijd, Opstand, Gelijkheid, Protest",9,https://www.nationaalarchief.cw/collectie/exposities/30-mei-2187,55-64 jaar oud,Man,4,Indirecte persoonlijke betrokkenheid of ervaring (Middels een kennis of familielid)
107,21-6-2023 12:14:43,420,21-6-2023 12:14:43,x,,"Revolutie, Gelijkheid, Protest, Rechtvaardigheid, Verzet",10,https://www.nationaalarchief.cw/collectie/exposities/30-mei-2188,25-34 jaar oud,Vrouw,5,Indirecte persoonlijke betrokkenheid of ervaring (Middels een kennis of familielid)
107,25-6-2023 19:43:49,426,25-6-2023 19:43:49,x,,"Opstand, Protest, Oproer",16,https://www.nationaalarchief.cw/collectie/exposities/30-mei-2194,45-54 jaar oud,Man,3,Indirecte persoonlijke betrokkenheid of ervaring (Middels een kennis of familielid)
107,26-6-2023 16:29:13,430,26-6-2023 16:29:13,x,,"Emancipatie, Gelijkheid, Bevrijding, Rechtvaardigheid, Onafhankelijkheid",20,https://www.nationaalarchief.cw/collectie/exposities/30-mei-2198,35-44 jaar oud,Vrouw,1,Indirecte persoonlijke betrokkenheid of ervaring (Middels een kennis of familielid)
107,26-6-2023 17:54:48,432,26-6-2023 17:54:48,x,,"Revolutie, Vrijheidsstrijd, Opstand, Onrust, Vandalisme",22,https://www.nationaalarchief.cw/collectie/exposities/30-mei-2200,45-54 jaar oud,Vrouw,3,Indirecte persoonlijke betrokkenheid of ervaring (Middels een kennis of familielid)
108,21-6-2023 9:14:03,454,21-6-2023 9:14:03,x,,"Emancipatie, Protest, Vandalisme, Opstand, Verwoesting",9,https://www.nationaalarchief.cw/collectie/exposities/30-mei-2222,55-64 jaar oud,Man,4,Indirecte persoonlijke betrokkenheid of ervaring (Middels een kennis of familielid)
108,21-6-2023 12:14:43,455,21-6-2023 12:14:43,x,,"Vandalisme, Verwoesting",10,https://www.nationaalarchief.cw/collectie/exposities/30-mei-2223,25-34 jaar oud,Vrouw,5,Indirecte persoonlijke betrokkenheid of ervaring (Middels een kennis of familielid)
108,25-6-2023 19:43:49,461,25-6-2023 19:43:49,x,,"Protest, Verwoesting, Verzet, Staking",16,https://www.nationaalarchief.cw/collectie/exposities/30-mei-2229,45-54 jaar oud,Man,3,Indirecte persoonlijke betrokkenheid of ervaring (Middels een kennis of familielid)
108,26-6-2023 16:29:13,465,26-6-2023 16:29:13,x,,"Emancipatie, Revolutie, Protest, Vandalisme, Verzet",20,https://www.nationaalarchief.cw/collectie/exposities/30-mei-2233,35-44 jaar oud,Vrouw,1,Indirecte persoonlijke betrokkenheid of ervaring (Middels een kennis of familielid)
108,26-6-2023 17:54:48,467,26-6-2023 17:54:48,x,,"Revolutie, Gelijkheid, Rechtvaardigheid, Verwoesting, Staking",22,https://www.nationaalarchief.cw/collectie/exposities/30-mei-2235,45-54 jaar oud,Vrouw,3,Indirecte persoonlijke betrokkenheid of ervaring (Middels een kennis of familielid)
109,21-6-2023 9:14:03,489,21-6-2023 9:14:03,x,,"Emancipatie, Opstand, Protest, Vandalisme, Verwoesting",9,https://www.nationaalarchief.cw/collectie/exposities/30-mei-2257,55-64 jaar oud,Man,4,Indirecte persoonlijke betrokkenheid of ervaring (Middels een kennis of familielid)
109,21-6-2023 12:14:43,490,21-6-2023 12:14:43,x,,"Onrust, Vandalisme, Verwoesting, Verzet, Oproer",10,https://www.nationaalarchief.cw/collectie/exposities/30-mei-2258,25-34 jaar oud,Vrouw,5,Indirecte persoonlijke betrokkenheid of ervaring (Middels een kennis of familielid)
109,25-6-2023 19:43:49,496,25-6-2023 19:43:49,x,,"Opstand, Onrust, Verwoesting, Woede ",16,https://www.nationaalarchief.cw/collectie/exposities/30-mei-2264,45-54 jaar oud,Man,3,Indirecte persoonlijke betrokkenheid of ervaring (Middels een kennis of familielid)
109,26-6-2023 16:29:13,500,26-6-2023 16:29:13,x,,"Revolutie, Opstand, Onrust, Protest, Vandalisme, Verzet",20,https://www.nationaalarchief.cw/collectie/exposities/30-mei-2268,35-44 jaar oud,Vrouw,1,Indirecte persoonlijke betrokkenheid of ervaring (Middels een kennis of familielid)
109,26-6-2023 17:54:48,502,26-6-2023 17:54:48,x,,"Opstand, Onrust, Vandalisme, Verwoesting, Oproer",22,https://www.nationaalarchief.cw/collectie/exposities/30-mei-2270,45-54 jaar oud,Vrouw,3,Indirecte persoonlijke betrokkenheid of ervaring (Middels een kennis of familielid)
110,21-6-2023 9:14:03,524,21-6-2023 9:14:03,x,,"Opstand, Vandalisme, Verwoesting",9,https://www.nationaalarchief.cw/collectie/exposities/30-mei-2292,55-64 jaar oud,Man,4,Indirecte persoonlijke betrokkenheid of ervaring (Middels een kennis of familielid)
110,21-6-2023 12:14:43,525,21-6-2023 12:14:43,x,,"Onrust, Vandalisme, Oproer",10,https://www.nationaalarchief.cw/collectie/exposities/30-mei-2293,25-34 jaar oud,Vrouw,5,Indirecte persoonlijke betrokkenheid of ervaring (Middels een kennis of familielid)
110,25-6-2023 19:43:49,531,25-6-2023 19:43:49,x,,"Revolutie, Verwoesting, Oproer",16,https://www.nationaalarchief.cw/collectie/exposities/30-mei-2299,45-54 jaar oud,Man,3,Indirecte persoonlijke betrokkenheid of ervaring (Middels een kennis of familielid)
110,26-6-2023 16:29:13,535,26-6-2023 16:29:13,x,,"Opstand, Gelijkheid, Protest, Vandalisme, Onafhankelijkheid",20,https://www.nationaalarchief.cw/collectie/exposities/30-mei-2303,35-44 jaar oud,Vrouw,1,Indirecte persoonlijke betrokkenheid of ervaring (Middels een kennis of familielid)
110,26-6-2023 17:54:48,537,26-6-2023 17:54:48,x,,"Protest, Bevrijding, Vandalisme, Verwoesting, Vechtlust ",22,https://www.nationaalarchief.cw/collectie/exposities/30-mei-2305,45-54 jaar oud,Vrouw,3,Indirecte persoonlijke betrokkenheid of ervaring (Middels een kennis of familielid)
