unitId,submittedAt,judgmentId,startedAt,Task_type,Question_number,Answer,workerId,link,age,gender,connection_level,connection_type
107,20-6-2023 18:38:16,418,20-6-2023 18:38:16,x,,"Bevrijding, Opstand, Verwoesting, Verzet, Staking",8,https://www.nationaalarchief.cw/collectie/exposities/30-mei-2186,25-34 jaar oud,Vrouw,1,Persoonlijke interesse
107,22-6-2023 13:23:42,421,22-6-2023 13:23:42,x,,"Opstand, Onrust, Protest, Opstand, Verzet",11,https://www.nationaalarchief.cw/collectie/exposities/30-mei-2189,25-34 jaar oud,Man,4,Persoonlijke interesse
107,23-6-2023 10:43:50,423,23-6-2023 10:43:50,x,,"Revolutie, Opstand, Onrust, Vandalisme, Oproer",13,https://www.nationaalarchief.cw/collectie/exposities/30-mei-2191,18-24 jaar oud,Vrouw,2,Persoonlijke interesse
107,26-6-2023 16:28:54,429,26-6-2023 16:28:54,x,,Opstand,19,https://www.nationaalarchief.cw/collectie/exposities/30-mei-2197,55-64 jaar oud,Vrouw,3,Persoonlijke interesse
107,27-6-2023 16:32:11,435,27-6-2023 16:32:11,x,,Bevrijding,25,https://www.nationaalarchief.cw/collectie/exposities/30-mei-2203,55-64 jaar oud,Vrouw,3,Persoonlijke interesse
107,28-6-2023 3:20:30,441,28-6-2023 3:20:30,x,,"Vrijheidsstrijd, Vandalisme",31,https://www.nationaalarchief.cw/collectie/exposities/30-mei-2209,18-24 jaar oud,Man,3,Persoonlijke interesse
107,28-6-2023 19:24:07,443,28-6-2023 19:24:07,x,,"Opstand, Onrust, Protest, Rechtvaardigheid, Verwoesting",33,https://www.nationaalarchief.cw/collectie/exposities/30-mei-2211,18-24 jaar oud,Man,1,Persoonlijke interesse
108,20-6-2023 18:38:16,453,20-6-2023 18:38:16,x,,"Onrust, Protest, Opstand, Verwoesting, Oproer",8,https://www.nationaalarchief.cw/collectie/exposities/30-mei-2221,25-34 jaar oud,Vrouw,1,Persoonlijke interesse
108,22-6-2023 13:23:42,456,22-6-2023 13:23:42,x,,"Opstand, Onrust, Verwoesting, Oproer",11,https://www.nationaalarchief.cw/collectie/exposities/30-mei-2224,25-34 jaar oud,Man,4,Persoonlijke interesse
108,23-6-2023 10:43:50,458,23-6-2023 10:43:50,x,,"Opstand, Protest, Vandalisme, Oproer",13,https://www.nationaalarchief.cw/collectie/exposities/30-mei-2226,18-24 jaar oud,Vrouw,2,Persoonlijke interesse
108,26-6-2023 16:28:54,464,26-6-2023 16:28:54,x,,Opstand,19,https://www.nationaalarchief.cw/collectie/exposities/30-mei-2232,55-64 jaar oud,Vrouw,3,Persoonlijke interesse
108,27-6-2023 16:32:11,470,27-6-2023 16:32:11,x,,Oproer,25,https://www.nationaalarchief.cw/collectie/exposities/30-mei-2238,55-64 jaar oud,Vrouw,3,Persoonlijke interesse
108,28-6-2023 3:20:30,476,28-6-2023 3:20:30,x,,"Vandalisme, Verwoesting, Oproer",31,https://www.nationaalarchief.cw/collectie/exposities/30-mei-2244,18-24 jaar oud,Man,3,Persoonlijke interesse
108,28-6-2023 19:24:07,478,28-6-2023 19:24:07,x,,"Revolutie, Vrijheidsstrijd, Opstand, Verwoesting, Verzet",33,https://www.nationaalarchief.cw/collectie/exposities/30-mei-2246,18-24 jaar oud,Man,1,Persoonlijke interesse
109,20-6-2023 18:38:16,488,20-6-2023 18:38:16,x,,"Onrust, Opstand, Verwoesting, Verzet, Staking",8,https://www.nationaalarchief.cw/collectie/exposities/30-mei-2256,25-34 jaar oud,Vrouw,1,Persoonlijke interesse
109,22-6-2023 13:23:42,491,22-6-2023 13:23:42,x,,"Opstand, Onrust, Vandalisme, Opstand, Verwoesting",11,https://www.nationaalarchief.cw/collectie/exposities/30-mei-2259,25-34 jaar oud,Man,4,Persoonlijke interesse
109,23-6-2023 10:43:50,493,23-6-2023 10:43:50,x,,"Opstand, Onrust, Protest, Vandalisme, Verwoesting",13,https://www.nationaalarchief.cw/collectie/exposities/30-mei-2261,18-24 jaar oud,Vrouw,2,Persoonlijke interesse
109,26-6-2023 16:28:54,499,26-6-2023 16:28:54,x,,Opstand,19,https://www.nationaalarchief.cw/collectie/exposities/30-mei-2267,55-64 jaar oud,Vrouw,3,Persoonlijke interesse
109,27-6-2023 16:32:11,505,27-6-2023 16:32:11,x,,Protest,25,https://www.nationaalarchief.cw/collectie/exposities/30-mei-2273,55-64 jaar oud,Vrouw,3,Persoonlijke interesse
109,28-6-2023 3:20:30,511,28-6-2023 3:20:30,x,,"Vandalisme, Verwoesting, Oproer",31,https://www.nationaalarchief.cw/collectie/exposities/30-mei-2279,18-24 jaar oud,Man,3,Persoonlijke interesse
109,28-6-2023 19:24:07,513,28-6-2023 19:24:07,x,,"Onrust, Vandalisme, Verwoesting, Oproer, Boosheid",33,https://www.nationaalarchief.cw/collectie/exposities/30-mei-2281,18-24 jaar oud,Man,1,Persoonlijke interesse
110,20-6-2023 18:38:16,523,20-6-2023 18:38:16,x,,"Onrust, Opstand, Verzet, Oproer, Staking",8,https://www.nationaalarchief.cw/collectie/exposities/30-mei-2291,25-34 jaar oud,Vrouw,1,Persoonlijke interesse
110,22-6-2023 13:23:42,526,22-6-2023 13:23:42,x,,"Opstand, Onrust, Vandalisme, Opstand, Oproer",11,https://www.nationaalarchief.cw/collectie/exposities/30-mei-2294,25-34 jaar oud,Man,4,Persoonlijke interesse
110,23-6-2023 10:43:50,528,23-6-2023 10:43:50,x,,"Vrijheidsstrijd, Onrust, Protest, Vandalisme",13,https://www.nationaalarchief.cw/collectie/exposities/30-mei-2296,18-24 jaar oud,Vrouw,2,Persoonlijke interesse
110,26-6-2023 16:28:54,534,26-6-2023 16:28:54,x,,Vandalisme,19,https://www.nationaalarchief.cw/collectie/exposities/30-mei-2302,55-64 jaar oud,Vrouw,3,Persoonlijke interesse
110,27-6-2023 16:32:11,540,27-6-2023 16:32:11,x,,Verwoesting,25,https://www.nationaalarchief.cw/collectie/exposities/30-mei-2308,55-64 jaar oud,Vrouw,3,Persoonlijke interesse
110,28-6-2023 3:20:30,546,28-6-2023 3:20:30,x,,"Vandalisme, Verwoesting, Oproer",31,https://www.nationaalarchief.cw/collectie/exposities/30-mei-2314,18-24 jaar oud,Man,3,Persoonlijke interesse
110,28-6-2023 19:24:07,548,28-6-2023 19:24:07,x,,"Onrust, Vandalisme, Verzet, Oproer, Wanhoop",33,https://www.nationaalarchief.cw/collectie/exposities/30-mei-2316,18-24 jaar oud,Man,1,Persoonlijke interesse
