unitId,submittedAt,judgmentId,startedAt,Task_type,Question_number,Answer,workerId,link,age,gender,connection_level,connection_type
106,23-6-2023 10:43:50,388,23-6-2023 10:43:50,x,,"Revolutie, Vrijheidsstrijd, Onrust, Verwoesting, Oproer",13,https://www.nationaalarchief.cw/collectie/exposities/30-mei-2156,18-24 jaar oud,Vrouw,2,Persoonlijke interesse
106,23-6-2023 21:48:40,390,23-6-2023 21:48:40,x,,"Onrust, Protest, Verzet, Oproer, Staking",15,https://www.nationaalarchief.cw/collectie/exposities/30-mei-2158,25-34 jaar oud,Man,2,Culturele verbondenheid
106,26-6-2023 16:28:53,393,26-6-2023 16:28:53,x,,"Onrust, Verwoesting, Oproer",18,https://www.nationaalarchief.cw/collectie/exposities/30-mei-2161,35-44 jaar oud,Vrouw,2,Geen directe verbondenheid met de gebeurtenis
106,27-6-2023 21:28:55,403,27-6-2023 21:28:55,x,,"Onrust, Heel triest",28,https://www.nationaalarchief.cw/collectie/exposities/30-mei-2171,45-54 jaar oud,Vrouw,2,Geen directe verbondenheid met de gebeurtenis
106,29-6-2023 12:13:42,409,29-6-2023 12:13:42,x,,"Onrust, Verwoesting",34,https://www.nationaalarchief.cw/collectie/exposities/30-mei-2177,25-34 jaar oud,Man,2,Culturele verbondenheid
107,20-6-2023 13:11:22,415,20-6-2023 13:11:22,x,,"Vrijheidsstrijd, Opstand, Protest, Vandalisme, Verwoesting",5,https://www.nationaalarchief.cw/collectie/exposities/30-mei-2183,25-34 jaar oud,Vrouw,2,Culturele verbondenheid
107,20-6-2023 17:59:46,417,20-6-2023 17:59:46,x,,"Opstand, Onrust, Protest, Vandalisme",7,https://www.nationaalarchief.cw/collectie/exposities/30-mei-2185,18-24 jaar oud,Man,2,Geen directe verbondenheid met de gebeurtenis
107,23-6-2023 10:43:50,423,23-6-2023 10:43:50,x,,"Revolutie, Opstand, Onrust, Vandalisme, Oproer",13,https://www.nationaalarchief.cw/collectie/exposities/30-mei-2191,18-24 jaar oud,Vrouw,2,Persoonlijke interesse
107,23-6-2023 21:48:40,425,23-6-2023 21:48:40,x,,"Onrust, Vandalisme, Verwoesting, Verzet, Oproer",15,https://www.nationaalarchief.cw/collectie/exposities/30-mei-2193,25-34 jaar oud,Man,2,Culturele verbondenheid
107,26-6-2023 16:28:53,428,26-6-2023 16:28:53,x,,"Emancipatie, Vrijheidsstrijd, Gelijkheid, Protest",18,https://www.nationaalarchief.cw/collectie/exposities/30-mei-2196,35-44 jaar oud,Vrouw,2,Geen directe verbondenheid met de gebeurtenis
107,27-6-2023 21:28:55,438,27-6-2023 21:28:55,x,,"Opstand, Onrust, Protest, Rechtvaardigheid",28,https://www.nationaalarchief.cw/collectie/exposities/30-mei-2206,45-54 jaar oud,Vrouw,2,Geen directe verbondenheid met de gebeurtenis
107,29-6-2023 12:13:42,444,29-6-2023 12:13:42,x,,"Revolutie, Vrijheidsstrijd, Onrust, Protest, Vandalisme",34,https://www.nationaalarchief.cw/collectie/exposities/30-mei-2212,25-34 jaar oud,Man,2,Culturele verbondenheid
108,20-6-2023 13:11:22,450,20-6-2023 13:11:22,x,,"Protest, Vandalisme, Opstand, Verwoesting, Oproer",5,https://www.nationaalarchief.cw/collectie/exposities/30-mei-2218,25-34 jaar oud,Vrouw,2,Culturele verbondenheid
108,20-6-2023 17:59:46,452,20-6-2023 17:59:46,x,,"Revolutie, Vrijheidsstrijd, Protest, Vandalisme, Opstand",7,https://www.nationaalarchief.cw/collectie/exposities/30-mei-2220,18-24 jaar oud,Man,2,Geen directe verbondenheid met de gebeurtenis
108,23-6-2023 10:43:50,458,23-6-2023 10:43:50,x,,"Opstand, Protest, Vandalisme, Oproer",13,https://www.nationaalarchief.cw/collectie/exposities/30-mei-2226,18-24 jaar oud,Vrouw,2,Persoonlijke interesse
108,23-6-2023 21:48:40,460,23-6-2023 21:48:40,x,,"Onrust, Vandalisme, Verwoesting, Oproer",15,https://www.nationaalarchief.cw/collectie/exposities/30-mei-2228,25-34 jaar oud,Man,2,Culturele verbondenheid
108,26-6-2023 16:28:53,463,26-6-2023 16:28:53,x,,"Verzet, Oproer",18,https://www.nationaalarchief.cw/collectie/exposities/30-mei-2231,35-44 jaar oud,Vrouw,2,Geen directe verbondenheid met de gebeurtenis
108,27-6-2023 21:28:55,473,27-6-2023 21:28:55,x,,"Opstand, Protest, Vandalisme, Rechtvaardigheid, Verwoesting",28,https://www.nationaalarchief.cw/collectie/exposities/30-mei-2241,45-54 jaar oud,Vrouw,2,Geen directe verbondenheid met de gebeurtenis
108,29-6-2023 12:13:42,479,29-6-2023 12:13:42,x,,"Revolutie, Opstand, Onrust, Protest, Vandalisme",34,https://www.nationaalarchief.cw/collectie/exposities/30-mei-2247,25-34 jaar oud,Man,2,Culturele verbondenheid
109,20-6-2023 13:11:22,485,20-6-2023 13:11:22,x,,"Opstand, Vandalisme, Verwoesting, Verzet, Oproer",5,https://www.nationaalarchief.cw/collectie/exposities/30-mei-2253,25-34 jaar oud,Vrouw,2,Culturele verbondenheid
109,20-6-2023 17:59:46,487,20-6-2023 17:59:46,x,,"Revolutie, Opstand, Bevrijding, Verwoesting, Oproer",7,https://www.nationaalarchief.cw/collectie/exposities/30-mei-2255,18-24 jaar oud,Man,2,Geen directe verbondenheid met de gebeurtenis
109,23-6-2023 10:43:50,493,23-6-2023 10:43:50,x,,"Opstand, Onrust, Protest, Vandalisme, Verwoesting",13,https://www.nationaalarchief.cw/collectie/exposities/30-mei-2261,18-24 jaar oud,Vrouw,2,Persoonlijke interesse
109,23-6-2023 21:48:40,495,23-6-2023 21:48:40,x,,"Onrust, Vandalisme, Verwoesting, Oproer",15,https://www.nationaalarchief.cw/collectie/exposities/30-mei-2263,25-34 jaar oud,Man,2,Culturele verbondenheid
109,26-6-2023 16:28:53,498,26-6-2023 16:28:53,x,,"Verwoesting, Verzet",18,https://www.nationaalarchief.cw/collectie/exposities/30-mei-2266,35-44 jaar oud,Vrouw,2,Geen directe verbondenheid met de gebeurtenis
109,27-6-2023 21:28:55,508,27-6-2023 21:28:55,x,,"Onrust, Protest, Rechtvaardigheid, Verwoesting",28,https://www.nationaalarchief.cw/collectie/exposities/30-mei-2276,45-54 jaar oud,Vrouw,2,Geen directe verbondenheid met de gebeurtenis
109,29-6-2023 12:13:42,514,29-6-2023 12:13:42,x,,"Revolutie, Vrijheidsstrijd, Onrust, Protest, Vandalisme",34,https://www.nationaalarchief.cw/collectie/exposities/30-mei-2282,25-34 jaar oud,Man,2,Culturele verbondenheid
110,20-6-2023 13:11:22,520,20-6-2023 13:11:22,x,,"Opstand, Onrust, Vandalisme, Opstand, Verwoesting",5,https://www.nationaalarchief.cw/collectie/exposities/30-mei-2288,25-34 jaar oud,Vrouw,2,Culturele verbondenheid
110,20-6-2023 17:59:46,522,20-6-2023 17:59:46,x,,"Revolutie, Vrijheidsstrijd, Opstand, Vandalisme, Verwoesting",7,https://www.nationaalarchief.cw/collectie/exposities/30-mei-2290,18-24 jaar oud,Man,2,Geen directe verbondenheid met de gebeurtenis
110,23-6-2023 10:43:50,528,23-6-2023 10:43:50,x,,"Vrijheidsstrijd, Onrust, Protest, Vandalisme",13,https://www.nationaalarchief.cw/collectie/exposities/30-mei-2296,18-24 jaar oud,Vrouw,2,Persoonlijke interesse
110,23-6-2023 21:48:40,530,23-6-2023 21:48:40,x,,"Onrust, Vandalisme, Verwoesting, Verzet, Oproer",15,https://www.nationaalarchief.cw/collectie/exposities/30-mei-2298,25-34 jaar oud,Man,2,Culturele verbondenheid
110,26-6-2023 16:28:53,533,26-6-2023 16:28:53,x,,Vandalisme,18,https://www.nationaalarchief.cw/collectie/exposities/30-mei-2301,35-44 jaar oud,Vrouw,2,Geen directe verbondenheid met de gebeurtenis
110,27-6-2023 21:28:55,543,27-6-2023 21:28:55,x,,"Onrust, Vandalisme, Verwoesting",28,https://www.nationaalarchief.cw/collectie/exposities/30-mei-2311,45-54 jaar oud,Vrouw,2,Geen directe verbondenheid met de gebeurtenis
110,29-6-2023 12:13:42,549,29-6-2023 12:13:42,x,,"Vrijheidsstrijd, Opstand, Gelijkheid, Protest, Bevrijding",34,https://www.nationaalarchief.cw/collectie/exposities/30-mei-2317,25-34 jaar oud,Man,2,Culturele verbondenheid
