unitId,submittedAt,judgmentId,startedAt,Task_type,Question_number,Answer,workerId,link,age,gender,connection_level,connection_type
104,21-6-2023 9:14:03,314,21-6-2023 9:14:03,x,,"Emancipatie, Opstand, Gelijkheid, Vandalisme, Orde herstellen",9,https://www.nationaalarchief.cw/collectie/exposities/30-mei-2082,55-64 jaar oud,Man,4,Indirecte persoonlijke betrokkenheid of ervaring (Middels een kennis of familielid)
104,22-6-2023 13:23:42,316,22-6-2023 13:23:42,x,,"Revolutie, Vrijheidsstrijd, Opstand, Onrust, Verzet",11,https://www.nationaalarchief.cw/collectie/exposities/30-mei-2084,25-34 jaar oud,Man,4,Persoonlijke interesse
105,13-6-2023 17:04:51,344,13-6-2023 17:04:51,x,,"Revolutie, Vrijheidsstrijd, Opstand, Onrust, Rechtvaardigheid",4,https://www.nationaalarchief.cw/collectie/exposities/30-mei-2112,18-24 jaar oud,Vrouw,4,Geen directe verbondenheid met de gebeurtenis
105,21-6-2023 9:14:03,349,21-6-2023 9:14:03,x,,"Vrijheidsstrijd, Opstand, Gelijkheid, Protest, Verzet",9,https://www.nationaalarchief.cw/collectie/exposities/30-mei-2117,55-64 jaar oud,Man,4,Indirecte persoonlijke betrokkenheid of ervaring (Middels een kennis of familielid)
105,22-6-2023 13:23:42,351,22-6-2023 13:23:42,x,,"Gelijkheid, Bevrijding, Rechtvaardigheid, Onafhankelijkheid, Verzet",11,https://www.nationaalarchief.cw/collectie/exposities/30-mei-2119,25-34 jaar oud,Man,4,Persoonlijke interesse
106,13-6-2023 17:04:51,379,13-6-2023 17:04:51,x,,"Rechtvaardigheid, Verwoesting, Onafhankelijkheid, Verzet, Oproer",4,https://www.nationaalarchief.cw/collectie/exposities/30-mei-2147,18-24 jaar oud,Vrouw,4,Geen directe verbondenheid met de gebeurtenis
106,21-6-2023 9:14:03,384,21-6-2023 9:14:03,x,,"Emancipatie, Vrijheidsstrijd, Opstand, Gelijkheid, Verwoesting",9,https://www.nationaalarchief.cw/collectie/exposities/30-mei-2152,55-64 jaar oud,Man,4,Indirecte persoonlijke betrokkenheid of ervaring (Middels een kennis of familielid)
106,22-6-2023 13:23:42,386,22-6-2023 13:23:42,x,,"Revolutie, Opstand, Onrust, Vandalisme, Verwoesting",11,https://www.nationaalarchief.cw/collectie/exposities/30-mei-2154,25-34 jaar oud,Man,4,Persoonlijke interesse
107,13-6-2023 17:04:51,414,13-6-2023 17:04:51,x,,"Vrijheidsstrijd, Protest, Verwoesting, Onafhankelijkheid, Verzet",4,https://www.nationaalarchief.cw/collectie/exposities/30-mei-2182,18-24 jaar oud,Vrouw,4,Geen directe verbondenheid met de gebeurtenis
107,21-6-2023 9:14:03,419,21-6-2023 9:14:03,x,,"Emancipatie, Vrijheidsstrijd, Opstand, Gelijkheid, Protest",9,https://www.nationaalarchief.cw/collectie/exposities/30-mei-2187,55-64 jaar oud,Man,4,Indirecte persoonlijke betrokkenheid of ervaring (Middels een kennis of familielid)
107,22-6-2023 13:23:42,421,22-6-2023 13:23:42,x,,"Opstand, Onrust, Protest, Opstand, Verzet",11,https://www.nationaalarchief.cw/collectie/exposities/30-mei-2189,25-34 jaar oud,Man,4,Persoonlijke interesse
108,13-6-2023 17:04:51,449,13-6-2023 17:04:51,x,,"Revolutie, Vrijheidsstrijd, Opstand, Onrust, Onafhankelijkheid",4,https://www.nationaalarchief.cw/collectie/exposities/30-mei-2217,18-24 jaar oud,Vrouw,4,Geen directe verbondenheid met de gebeurtenis
108,21-6-2023 9:14:03,454,21-6-2023 9:14:03,x,,"Emancipatie, Protest, Vandalisme, Opstand, Verwoesting",9,https://www.nationaalarchief.cw/collectie/exposities/30-mei-2222,55-64 jaar oud,Man,4,Indirecte persoonlijke betrokkenheid of ervaring (Middels een kennis of familielid)
108,22-6-2023 13:23:42,456,22-6-2023 13:23:42,x,,"Opstand, Onrust, Verwoesting, Oproer",11,https://www.nationaalarchief.cw/collectie/exposities/30-mei-2224,25-34 jaar oud,Man,4,Persoonlijke interesse
109,13-6-2023 17:04:51,484,13-6-2023 17:04:51,x,,"Revolutie, Opstand, Onrust, Gelijkheid, Protest",4,https://www.nationaalarchief.cw/collectie/exposities/30-mei-2252,18-24 jaar oud,Vrouw,4,Geen directe verbondenheid met de gebeurtenis
109,21-6-2023 9:14:03,489,21-6-2023 9:14:03,x,,"Emancipatie, Opstand, Protest, Vandalisme, Verwoesting",9,https://www.nationaalarchief.cw/collectie/exposities/30-mei-2257,55-64 jaar oud,Man,4,Indirecte persoonlijke betrokkenheid of ervaring (Middels een kennis of familielid)
109,22-6-2023 13:23:42,491,22-6-2023 13:23:42,x,,"Opstand, Onrust, Vandalisme, Opstand, Verwoesting",11,https://www.nationaalarchief.cw/collectie/exposities/30-mei-2259,25-34 jaar oud,Man,4,Persoonlijke interesse
110,13-6-2023 17:04:51,519,13-6-2023 17:04:51,x,,"Opstand, Onrust, Protest, Bevrijding, Verwoesting",4,https://www.nationaalarchief.cw/collectie/exposities/30-mei-2287,18-24 jaar oud,Vrouw,4,Geen directe verbondenheid met de gebeurtenis
110,21-6-2023 9:14:03,524,21-6-2023 9:14:03,x,,"Opstand, Vandalisme, Verwoesting",9,https://www.nationaalarchief.cw/collectie/exposities/30-mei-2292,55-64 jaar oud,Man,4,Indirecte persoonlijke betrokkenheid of ervaring (Middels een kennis of familielid)
110,22-6-2023 13:23:42,526,22-6-2023 13:23:42,x,,"Opstand, Onrust, Vandalisme, Opstand, Oproer",11,https://www.nationaalarchief.cw/collectie/exposities/30-mei-2294,25-34 jaar oud,Man,4,Persoonlijke interesse
